#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A35FCC
#Date Time: 2019-11-27 17:40:18.996
#Start: 1000 Hz
#Stop: 1e+06 Hz
#Steps: 800
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.42537 V
#Offset: 0.000183761 V
#Relative: no
#Channel: Channel 2
#Range: 5.47028 V
#Offset: -7.92091e-07 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
1000.000000000001,0.01861379189838674,-53.04911072214229,176.6511449873903
1008.682981252564,0.01830015211561473,-52.96034191654868,177.2840994251562
1017.441356668559,0.01904058228204391,-52.81550142900161,177.0007580505819
1026.275780894095,0.0191205771111253,-52.68149801092896,176.3947163253396
1035.186914259556,0.01927822321995457,-52.55749978961995,176.6782358117671
1044.175422828971,0.01862655293564962,-52.30196467976058,177.0953294266555
1053.241978449782,0.01833930358737166,-52.23064978179628,176.9820476796809
1062.387258803074,0.01914061444331973,-52.12338472413126,176.7866150170758
1071.611947454223,0.01900937169689905,-51.96197980447003,177.0698558506783
1080.91673390399,0.01808601242571151,-51.80267167925016,177.1131194344149
1090.30231364006,0.01823657478989305,-51.59912481451855,176.7767803336539
1099.769388189022,0.01895263255553399,-51.43341109920811,176.5907137312796
1109.31866516881,0.01861841682099199,-51.2292131016022,176.3851102841383
1118.950858341589,0.01886587582244763,-51.13495957860317,176.4774525677591
1128.666687667108,0.01838594510663392,-50.97301402597535,176.4918469768537
1138.466879356514,0.01854697425175077,-50.8899618665416,176.6251905560759
1148.352165926631,0.01870298618971175,-50.78179782213362,176.2443773204729
1158.323286254712,0.01821052193312435,-50.60419511031137,176.7883071422682
1168.380985633668,0.01837938328442288,-50.39112613501989,176.7393889648136
1178.526015827776,0.01795736800386783,-50.23213976684126,176.6941330361051
1188.759135128866,0.01816935191039975,-50.10259775984316,175.9106412800178
1199.081108413004,0.018353189434321,-49.96528370456254,176.7766217950517
1209.492707197656,0.01858037025232352,-49.78881466593883,175.9530061719549
1219.994709699364,0.01846855758046942,-49.59536485198321,176.2291225457552
1230.58790089191,0.01791992521289096,-49.45540718469496,176.2040729256094
1241.273072564985,0.01881520434380256,-49.41311726603794,176.5447718428056
1252.051023383379,0.01798856354512984,-49.25620874684307,176.8525564562784
1262.922558946667,0.01911022786318476,-49.1460209209058,176.5806368053852
1273.888491849441,0.01892659688360517,-49.01558446300537,176.8492592057134
1284.949641742025,0.01857314938659379,-48.69910024766227,176.500757445238
1296.106835391758,0.01801351613513931,-48.64847294764259,176.089705931232
1307.360906744785,0.01799442712311877,-48.52520233969372,176.1070735295037
1318.712696988382,0.01813400196889363,-48.31105337556289,176.4179087275202
1330.163054613849,0.01807575814775271,-48.16292619947286,175.9413465634631
1341.712835479913,0.01840338169421647,-47.99580994689283,175.713296829008
1353.362902876708,0.01812440645407046,-47.89632134085058,176.0616348933863
1365.114127590301,0.0177843412409287,-47.74875810524236,176.6772942984046
1376.967387967775,0.01798962114210599,-47.60255294325171,176.5508625073331
1388.923569982891,0.01821765146543563,-47.45199325515634,175.6626079296671
1400.983567302295,0.01784825565589327,-47.29864134343542,175.5331457181053
1413.148281352329,0.0175813577889087,-47.07031528968749,176.0844051814962
1425.418621386403,0.01811903739710763,-46.93578072407963,175.7992039911261
1437.795504552955,0.01796843438252292,-46.78083536376326,176.2224571186329
1450.279855964008,0.01741300599446884,-46.67811208020196,176.2724420049564
1462.872608764313,0.01794796161245326,-46.56786033468727,175.8387354538692
1475.574704201101,0.01809186488479188,-46.46185021136336,175.9517297074024
1488.387091694435,0.01753554209643074,-46.23558928653405,175.7452148316648
1501.310728908174,0.01762355799717134,-46.07413013077424,175.7116124610256
1514.346581821555,0.01721314955337619,-45.98667027734061,175.7123394473967
1527.495624801396,0.01716126310481962,-45.79200805392602,176.1508787802166
1540.758840674918,0.01698465558011333,-45.5611404074147,175.4733391743784
1554.137220803218,0.01821644321133502,-45.51954182290765,175.8572489996611
1567.631765155362,0.01765528973658964,-45.3659091326202,175.7230909375652
1581.243482383128,0.01739224477427687,-45.19682089252487,175.401733631163
1594.9733898964,0.01803284016208196,-45.01588447218899,175.5762886410948
1608.822513939205,0.01728653891739092,-44.85864634519027,175.9750776973943
1622.791889666442,0.01737222199369012,-44.71072662614452,175.6070611249265
1636.882561221226,0.01701182812753131,-44.52905350031088,175.1985348762262
1651.095581812957,0.01789283553656213,-44.45600056717308,175.5751844349976
1665.432013796029,0.01720551199006957,-44.27968074749546,176.040832865122
1679.892928749236,0.01705910501498963,-44.11631843014378,175.9526615760991
1694.47940755588,0.01776611960432887,-43.97119789679174,175.6793053791919
1709.192540484542,0.01711567222451704,-43.79611413440183,175.7299493897617
1724.033427270589,0.0171245528450945,-43.64360918810483,175.3394848023459
1739.003177198373,0.01710340908205477,-43.55231717361779,175.5045059443381
1754.102909184131,0.01647575845980804,-43.37442192261943,175.1807743763409
1769.333751859645,0.017136241312093,-43.24943168718107,175.4331792453451
1784.696843656568,0.01753639590924955,-43.02093101124956,175.3506520400224
1800.193332891546,0.01645585217437497,-42.87917759484636,175.1128844200892
1815.824377852032,0.01727022568979942,-42.7859834437859,175.2243624338577
1831.591146882867,0.01720638564080623,-42.58696852514276,175.2491950512454
1847.494818473613,0.01675217320930138,-42.40763671104596,175.3325535023658
1863.536581346626,0.01719690587704414,-42.31104738133791,175.3300300177659
