Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
21338.38034,0.000896784,-0.303295313,149.6184025
21523.6611,0.011640618,-0.312330815,146.0941468
21710.55064,0.013932503,-0.321329064,142.6233663
21899.06295,0.014706289,-0.331457362,139.1986353
22089.2121,0.014732414,-0.343053387,135.8078115
22281.01231,0.008664493,-0.350968896,132.4707606
22474.47793,0.007698829,-0.359793555,129.175363
22669.6234,0.015344574,-0.370099123,125.9132574
22866.46331,0.015290187,-0.379394301,122.7106629
23065.01238,0.015407455,-0.388444314,119.5320746
23265.28545,0.016539872,-0.397162155,116.3904309
23467.29749,0.01594371,-0.405068875,113.2965658
23671.0636,0.007071131,-0.414883871,110.2339499
23876.599,0.011696746,-0.423123891,107.2111821
24083.91906,0.016401166,-0.432237678,104.2194544
24293.03928,0.017231445,-0.439540593,101.2706177
24503.97528,0.016978071,-0.447925519,98.34418215
24716.74284,0.016366792,-0.454348776,95.4607687
24931.35785,0.015575009,-0.461897456,92.610283
25147.83637,0.004218427,-0.469467846,89.77584187
25366.19456,0.013479274,-0.475439421,87.00054064
25586.44875,0.017522759,-0.481855786,84.24090509
25808.6154,0.017975984,-0.488287438,81.51669419
26032.71113,0.016715363,-0.495010865,78.80052909
26258.75267,0.018596296,-0.500852575,76.14039583
26486.75693,0.015560311,-0.507218796,73.48618165
26716.74094,0.003235869,-0.51223927,70.86151898
26948.7219,0.01699174,-0.535922097,68.86622
27182.71715,0.018541189,-0.540910457,66.28393178
27418.74417,0.018055443,-0.544220011,63.73961749
27656.82061,0.018972868,-0.550104935,61.23150212
27896.96427,0.019465643,-0.553937409,58.73228411
28139.19309,0.020291849,-0.557942885,56.27208145
28383.52517,0.01916799,-0.561265284,53.82734926
28629.97879,0.013297509,-0.567139457,51.4061736
28878.57236,0.012297777,-0.56969361,49.01533507
29129.32446,0.019511397,-0.573455483,46.6465253
29382.25384,0.018920836,-0.576539218,44.29376431
29637.3794,0.019066688,-0.580124301,41.96656231
29894.72021,0.019536545,-0.584161237,39.66316567
30154.2955,0.019276654,-0.58696242,37.37591377
30416.12469,0.012943554,-0.590016935,35.11642884
30680.22733,0.014123972,-0.591556487,32.87555931
30946.62317,0.022129697,-0.59643972,30.66271539
31215.33211,0.022358427,-0.597942311,28.45350571
31486.37426,0.021930533,-0.599990682,26.27215095
31759.76986,0.021496484,-0.603072969,24.11501847
32035.53934,0.020581099,-0.606362108,21.97926857
32313.70333,0.011643305,-0.609058642,19.85219219
32594.28261,0.023382477,-0.610150418,17.75603224
32877.29815,0.022761094,-0.612945569,15.6604413
33162.77112,0.021941174,-0.613258578,13.60538409
33450.72284,0.014504515,-0.616037832,11.56486883
33741.17484,0.016716544,-0.617252885,9.531941435
34034.14883,0.024563873,-0.621268364,7.516997853
34329.6667,0.02320336,-0.62095138,5.526483108
34627.75055,0.025005961,-0.623663579,3.544273739
34928.42266,0.025182586,-0.625053334,1.584260993
35231.7055,0.024606954,-0.626701707,-0.364878515
35537.62174,0.013637188,-0.628073151,-2.293915273
35846.19424,0.020136887,-0.628875525,-4.198194661
36157.44608,0.025356631,-0.63038064,-6.104655804
36471.4005,0.025466029,-0.632131163,-7.982731616
36788.08099,0.026342188,-0.632877441,-9.850429576
37107.51121,0.026359323,-0.634689802,-11.70164226
37429.71503,0.022294071,-0.635940623,-13.53706882
37754.71654,0.018680893,-0.635703028,-15.36782507
38082.54004,0.026466848,-0.636994815,-17.17332328
38413.21002,0.0272483,-0.637534525,-18.96001354
38746.7512,0.028774116,-0.639627333,-20.74688587
39083.18852,0.028892131,-0.639981995,-22.51437037
39422.54711,0.028204995,-0.640909477,-24.25777214
39764.85235,0.03010942,-0.642594806,-26.00310303
40110.12982,0.0193823,-0.642214602,-27.73062089
40458.40532,0.022065612,-0.644962386,-29.437237
40809.7049,0.028521752,-0.644269546,-31.13711277
41164.0548,0.032295374,-0.644734759,-32.82974786
41521.48152,0.029832993,-0.64569728,-34.50982784
41882.01176,0.030511029,-0.645560456,-36.16363022
42245.67248,0.031533238,-0.647174342,-37.82672096
42612.49087,0.021115526,-0.64698933,-39.45453302
42982.49433,0.029079171,-0.648068208,-41.07445189
43355.71052,0.034202586,-0.649445497,-42.70579374
43732.16734,0.031390496,-0.651066122,-44.30638235
44111.89293,0.031198882,-0.650468127,-45.89245312
44494.91567,0.034848225,-0.650534552,-47.47320199
44881.26419,0.028946083,-0.651392541,-49.04811236
45270.96736,0.022758735,-0.651695261,-50.60813376
45664.05432,0.031757689,-0.651725856,-52.16052279
46060.55445,0.032154963,-0.652667909,-53.68428092
46460.49738,0.033792527,-0.652525646,-55.23004575
46863.91301,0.034756291,-0.653003302,-56.73861936
47270.83149,0.031791819,-0.655724898,-58.24429389
47681.28323,0.024343761,-0.656433463,-59.74545443
48095.29892,0.036571387,-0.655681147,-61.2375573
48512.9095,0.036537145,-0.65686473,-62.70625824
48934.14618,0.035092638,-0.654338689,-64.19021249
49359.04046,0.038181665,-0.655902155,-65.64176415
49787.62408,0.037040711,-0.657576063,-67.09799573
50219.92909,0.026966117,-0.655797851,-68.52299851
50655.98779,0.031822125,-0.658052067,-69.97429975
51095.83278,0.037893827,-0.656929926,-71.38133614
51539.49694,0.038263442,-0.656958735,-72.8041067
51987.01342,0.038724146,-0.658943621,-74.21222322
52438.41569,0.04086952,-0.660859852,-75.61229302
52893.73747,0.037531796,-0.659791171,-76.99833648
53353.0128,0.026075589,-0.659894495,-78.36949526
53816.27601,0.037609619,-0.663337815,-79.74960707
54283.56172,0.04101075,-0.661176118,-81.11286422
54754.90487,0.0414505,-0.663380382,-82.47046745
55230.34069,0.041893922,-0.664247586,-83.83196955
55709.9047,0.041785755,-0.662623147,-85.15452722
56193.63276,0.03649617,-0.663455277,-86.49671957
56681.56102,0.034201129,-0.665362277,-87.82718162
57173.72595,0.043251778,-0.667268726,-89.14656087
57670.16434,0.044457885,-0.66838311,-90.45899791
58170.91329,0.042958878,-0.669101473,-91.77283921
58676.01024,0.044216677,-0.668782257,-93.056332
59185.49294,0.040463911,-0.670712394,-94.35437526
59699.39947,0.036940783,-0.67100166,-95.63302211
60217.76823,0.04649127,-0.673029734,-96.91094983
60740.63798,0.045290013,-0.67364877,-98.18944005
61268.04781,0.045814377,-0.671329593,-99.4463778
61800.03712,0.047010723,-0.673808834,-100.6913152
62336.64568,0.039195847,-0.67467901,-101.9520514
62877.91361,0.042150592,-0.676387843,-103.2034881
63423.88135,0.047460877,-0.67712931,-104.4348339
63974.58972,0.047773721,-0.678133245,-105.6766165
64530.07989,0.047355712,-0.678442522,-106.901072
65090.39336,0.048689142,-0.680574492,-108.1254312
65655.57203,0.048746704,-0.681126855,-109.3405033
66225.65813,0.050447356,-0.683007643,-110.5574553
66800.69427,0.043629923,-0.685602205,-111.7679103
67380.72345,0.044635582,-0.686157021,-112.9590406
67965.78901,0.048686818,-0.684866602,-114.161024
68555.93468,0.052452598,-0.686948772,-115.3342801
69151.20458,0.051552033,-0.689210533,-116.5201947
69751.64319,0.051430325,-0.688679684,-117.681476
70357.2954,0.0531759,-0.692303006,-118.8761335
70968.20648,0.04387993,-0.692642003,-120.0383541
71584.42208,0.048458566,-0.696893363,-121.2151833
